,Ticker,book/price,e/price,sale/price,ebit/price,price/cashflow,totaldebt/totalassets,totaldebt/equity,roa,totaldebt/totalliabilies,totaldebt/capital
1070,BBSI,0.40722160740931246,0.07436144242334057,1.8652675100116212,0.08577372398330807,-33.12503396079954,0.03386964624232883,2.5819882031362393,0.058802975291585007,0.7208254345660766,0.10819444979023132
1071,BL,0.05322174174334355,-0.018856585119510414,0.06970555504803101,-0.006514602127151044,76.25139974779319,0.6236981301490224,4.5036334436800844,-0.0218895695260396,0.8053811170689786,0.7771674747164513
1072,YUMC,0.3307781161398719,0.046410194866563656,0.4618986363840926,0.03651872909197282,18.86076038903625,0.21455040459804886,0.7512755102040817,0.05891250094532254,0.4008923844815851,0.28676842211664816
1073,BCO,0.03957506037609821,0.03384793781760595,1.3514078747291685,0.11058494513223541,6.50212970711297,0.5884994700630536,31.522616562282533,0.06174214525661523,0.954623026209424,0.9638128861429832
1074,CPT,0.20867008714019963,0.015108148005716906,0.057921535469656386,0.011076716829812412,34.833916119882176,0.3987029108472788,0.8839875735260835,0.027932685653767234,0.4651660368389065,0.4310692115610265
1075,IIPR,0.23726023830037635,0.016927748539366145,0.030435197891446733,0.020161826157493314,35.676931712821926,0.1569767274520508,0.29341893244334083,0.0651289790569135,0.22685529420004397,0.16999839993682866
1076,MCRI,0.3228530090059122,0.049354611420171945,0.28492112778111967,0.06463127897501696,10.832468794641812,0.14829989905265917,0.5411549639073778,0.12989475117277058,0.35113598345448466,0.1860343853389025
1077,CNDT,0.9842326794220092,-0.024344977936233442,3.599578880571659,0.11303025470394099,4.733063950617284,0.4132804757185332,2.1679748822605966,0.03221010901883053,0.6843409316154608,0.5957142857142858
1078,EQR,0.32124778103735085,0.03921854968988186,0.07315730010482359,0.018417608833093742,26.96843754562826,0.39390486413754744,0.8656413521999374,0.0295677110010699,0.4479639114127899,0.43303499861214506
1079,BWA,0.6429315374361615,0.0496911680488225,1.373030822175844,0.12908599521062827,8.274693254211332,0.26907993966817495,1.3403857225100748,0.08416289592760182,0.5618702865761689,0.3909537166900421
1080,FLL,0.271810210181649,0.028228810010969108,0.434450212093472,0.09219096247388937,14.055135913774402,0.6782028608692349,3.203894778867054,0.08068090207284284,0.7621253498001443,0.7403334899879284
1081,SPTN,0.8454121878600352,0.07964294698968213,9.644537235288793,0.09788120452800353,5.7461479941671065,0.32638928539384493,1.818839422687576,0.04107338196523263,0.6452440703250253,0.47917724175874615
1082,BFS,0.174089839467948,0.038282533626667406,0.1892663019400049,0.0847154043427958,10.677362076684604,0.6549012715534638,3.0027823794158235,0.061302032733728314,0.6963024706871747,0.8386743450353921
